Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Berlin,52.5170365,13.3888599,Curry 66,52.511539888491875,13.458157613868869,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry One,52.526388435909,13.387715220451355,Currywurst Joint
Berlin,52.5170365,13.3888599,Bergmann Curry,52.48924289613552,13.393256027300035,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry 36,52.524668437428915,13.36961030960083,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry Wolf,52.50391,13.335505,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry Rock,52.50796103377902,13.374686405974535,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry Fritze - What a Wurst!,52.5082563127024,13.450877823413084,Currywurst Joint
Berlin,52.5170365,13.3888599,Schlemmer Pylon,52.503493452608616,13.337596302074699,Currywurst Joint
Berlin,52.5170365,13.3888599,Wurstpate,52.50993371491923,13.421360929171778,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry & mehr,52.50411876882449,13.335228060299888,Currywurst Joint
Berlin,52.5170365,13.3888599,Witty's Bio-Currywurst,52.52031976823464,13.388204137679354,Currywurst Joint
Berlin,52.5170365,13.3888599,Absolut Curry,52.5201484273184,13.347306867534536,Currywurst Joint
Berlin,52.5170365,13.3888599,Dom Curry,52.51215644096189,13.393127918243406,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry 32,52.53285312739293,13.429172520895586,Currywurst Joint
Berlin,52.5170365,13.3888599,Currywurst Express,52.52113685266132,13.412141909606065,Currywurst Joint
Berlin,52.5170365,13.3888599,Currywurschtbude Unna De Linde,52.516823,13.386008,Currywurst Joint
Berlin,52.5170365,13.3888599,Currywurst Zander,52.52320598405672,13.402528907383319,Currywurst Joint
Berlin,52.5170365,13.3888599,Alain' Snack,52.54957606110896,13.413456404431125,Currywurst Joint
Berlin,52.5170365,13.3888599,Aschara Thüringer Rostbratwurst,52.519012,13.410881,Currywurst Joint
Berlin,52.5170365,13.3888599,Currywurst Express,52.51004226993104,13.43442279086818,Currywurst Joint
Berlin,52.5170365,13.3888599,Currywurst Express,52.524642326876084,13.3693528175354,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry B,52.53013220560826,13.418336831124307,Currywurst Joint
Berlin,52.5170365,13.3888599,Wurstwerk,52.49885671617976,13.354258365137653,Currywurst Joint
Berlin,52.5170365,13.3888599,Currywurst House,52.51008322991486,13.379841668613517,Currywurst Joint
Berlin,52.5170365,13.3888599,Franziskaner,52.50208598030865,13.34136750630548,Currywurst Joint
Berlin,52.5170365,13.3888599,Konnopke's Imbiß,52.565001781831256,13.446749162186537,Currywurst Joint
Berlin,52.5170365,13.3888599,Currywurst Express,52.50655160767227,13.332715434180543,Currywurst Joint
Berlin,52.5170365,13.3888599,Imbiss 104,52.50403,13.307675,Currywurst Joint
Berlin,52.5170365,13.3888599,Maximilian Currywurst,52.50611938272502,13.302540919549177,Currywurst Joint
Berlin,52.5170365,13.3888599,Maximilian Currywurst,52.48183281955189,13.320427115220586,Currywurst Joint
Berlin,52.5170365,13.3888599,Curryland,52.564671,13.444898,Currywurst Joint
Berlin,52.5170365,13.3888599,Eckert's Currywurst,52.51325432280845,13.304877947825688,Currywurst Joint
Berlin,52.5170365,13.3888599,Let's Curry! & Burger,52.580912571644326,13.40198168162209,Currywurst Joint
Berlin,52.5170365,13.3888599,Steakhaus Asador,52.503518645755335,13.387594842287493,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Ojo De Agua,52.498033087380385,13.324939004986236,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Steakhaus Asado,52.56798284932453,13.31007921363037,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Grill Royal,52.52255996031185,13.388450145721436,Steakhouse
Berlin,52.5170365,13.3888599,Steakhaus MENDOZA,52.51969061893842,13.270528363896988,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Sueno,52.50186504936699,13.329038967956613,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Gloria Resto-Bar,52.49624314384604,13.441603266996044,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Egger's,52.48701459266969,13.33066751291655,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Silverado,52.543058,13.49018,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Becerro Steakhaus,52.595293963635754,13.332670399902629,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Café GULA,52.539799,13.420701,Empanada Restaurant
